,nama,harga,deskripsi,berat,spesifikasi,kondisi,stok,dilihat,tertarik,terjual,rating,nama_toko,lokasi,kurir_pengiriman,tag,gambar,link
1261,Ac Split 1.5Pk Daikin Type FTNE 35 MV Thailand  -Khusus Daerah Medan-,4800000,"MASIH SEGEL !!!MASIH BERGARANSI !!!PASTI TERMURAH !!!AC SPLIT R410 DAIKIN FTM35MV 1.5 PK DELUXE STANDARD THAILANDHARGA TERLAMPIR ADALAH HANYA UNIT ONLY, TIDAK TERMASUK ACCESSORIES, BELUM TERMASUK ONGKOS JASA PASANG AC1) JENIS FREON: R4102) UKURAN INDOOR: 20CM X 80CM X 30CM3) TENAGA LISTRIK: 1042WATT4) KAPASITAS DINGIN: 12700BTU5) UKURAN PIPA &amp; GAS: 1/4 1/26) KOMPRESSOR: DELUXE STANDARD7) GARANSI: KOMPRESSOR 3TAHUN + SPARE PART 1TAHUN8) BERAT: INDOOR 10KG + OUTDOOR 30KG*Chat Sebelum Membeli...Thanks.",15000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '1.5 pk'}",Baru,3,0,3,3,0.0,SWARA  AGUNG ELECTRONIC,Medan,"J&T REG, JNE REG, JNE YES, JNE Trucking, Grab Same Day, Grab Instant, GO-SEND Same Day, GO-SEND Instant, Pos Next Day, TIKI Reg, TIKI ONS, Ambil Sendiri, SiCepat REG, SiCepat BEST, Lion Parcel ONEPACK, Lion Parcel REGPACK",,https://s1.bukalapak.com/img/6076409582/large/Ac_Split_15Pk_Daikin_Type_FTNE_35_MV_Thailand___Khusus_Daera.jpg,https://www.bukalapak.com/p/elektronik/ac/k7ifz6-jual-ac-split-1-5pk-daikin-type-ftne-35-mv-thailand-khusus-daerah-medan
1262,MURAH  AC DAIKIN FTV15CXV14 NEW 15CXV MALAYSIA  100  ORI  23P SAYA JOZ620,4799900,"SELAMAT DATANG BOSQUETemukan &amp; Rasakan Produk Berkualitas DiLapak Kita, Kami Akan Selalu Memenuhi Kebutuhan Anda,Boss Puas Kami Pun SenangHARGA UNIT ONLYTIDAK TERMASUK PASANG DLLMOHON INFO SEBELUM MEMESANCAPACITY (PK) 0,5Indoor size (P X L X T) mm 784 x 195 X 273outdor size (P X L X T) mm 695 X 244 X 418Cooling Capacity 5000 BTU/hPower 380 WATTUkuran Pipa (gas) 3/8Ukuran Pipa (Liquid) 1/4Terima Kasih SKU : 3131/1101414536179269632/55",1000,{'merk': 'AYI'},Baru,4,0,0,0,0.0,Basic Ori,Bekasi,JNE REG,,https://s3.bukalapak.com/img/83642281332/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3g4qri6-jual-murah-ac-daikin-ftv15cxv14-new-15cxv-malaysia-100-ori-23p-saya-joz620
1263,Daikin FTKQ20SVM AC 0.75PK Flash Inverter,4798000,FLASH INVERTERSeri Daikin Lite memberi Anda pengalaman pendinginan terbaik yang sesuai dengan kehidupan sehari-hari Anda.510 Watt,50000,"{'brand': 'Daikin', 'jenis': 'Split', 'kapasitas': '3/4 pk'}",Baru,2,0,0,0,0.0,UFO elektronika,Surabaya,"Wahana Tarif Normal, JNE REG, JNE Trucking, TIKI Reg, Pos Kilat Khusus, Ambil Sendiri, Grab Instant, Grab Same Day",,https://s0.bukalapak.com/img/09918067551/large/2019_11_09T12_44_09_07_00.jpg,https://www.bukalapak.com/p/elektronik/ac/2h2fflo-jual-daikin-ftkq20svm-ac-0-75pk-flash-inverter
1264,Unik AC DAIKIN FTV15CXV14  FTV15  PASANG STANDARD MALAYSIA 12 PK Berkualitas,4795000,"Mau Beli AC Satuan Tapi Dapat Harga Grosir ?Selka.id - Toko AC Specialist Rank #1 Google AC Satuan Harga GrosirJaminan 100% ORI dan 100% Garansi ResmiSudah Menjual Lebih dari 20.000+ ACRank #1 Google Reviews (300++ Reviews)Rank #1 Google Visitors (150.000++ Visitors / Bulan)Syarat &amp; Ketentuan Berbelanja :Harga yang tampil sudah berikut paket pasang 3m, Harap chat sebelum membeli jika kebutuhan material anda lebih panjangISI PAKET :Pipa Tembaga ACKabel ListrikDuct Tape 1 RollPipa Drain 2mBracket Outdoor 1 PasangFree Bobok ceplos 1 TitikBelum Termasuk : bongkar AC lama, jasa apartemen atau gedung, vakum, bobok, stop kontak, MCB, penambahan jasa &amp; material lainnya silahkan menghubungi kamiTerima trade-In tukar tambah AC bekasEstimasi Pengiriman 2-4 hari kerja setelah orderan kami terima, Pemasangan H+1 setelah barang diterima. Pengiriman bisa saja melebihi estimasi apabila pengiriman kami sedang overload1-2 unit = 1x ongkir3-10 unit = 2x ongkir11+ unit hub  kamiFitur Keunggulan Produk5000 Btu/h - Bisa mendinginkan ruangan sampai 10m2.Garansi 1 Tahun Sparepart, 3 Tahun Kompresor.Mulai Ulang Otomatis - AC akan mengingat pengaturan mode operasi, dan secara otomatis kembali ke pengaturan tersebut ketika listrik kembali menyala.Mode Powerful - Fungsi ini nyaman untuk meningkatkan pendinginan kinerja dalam waktu 20 menit.R32 - Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.SKU : 3131/1110901549345456128/55",45000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,DEWI INDAH SHOP,Jakarta Pusat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/65883670222/large/15372733_aae47e78_cf6a_49ca_949e_2e96816cad27_1000_1000_unik.png,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3b7a0fq-jual-unik-ac-daikin-ftv15cxv14-ftv15-pasang-standard-malaysia-12-pk-berkualitas
1265,Unik AC DAIKIN FTV15CXV14  FTV15  PASANG STANDARD MALAYSIA 12 PK Berkualitas,4795000,"Mau Beli AC Satuan Tapi Dapat Harga Grosir ?Selka.id - Toko AC Specialist Rank #1 Google AC Satuan Harga GrosirJaminan 100% ORI dan 100% Garansi ResmiSudah Menjual Lebih dari 20.000+ ACRank #1 Google Reviews (300++ Reviews)Rank #1 Google Visitors (150.000++ Visitors / Bulan)Syarat &amp; Ketentuan Berbelanja :Harga yang tampil sudah berikut paket pasang 3m, Harap chat sebelum membeli jika kebutuhan material anda lebih panjangISI PAKET :Pipa Tembaga ACKabel ListrikDuct Tape 1 RollPipa Drain 2mBracket Outdoor 1 PasangFree Bobok ceplos 1 TitikBelum Termasuk : bongkar AC lama, jasa apartemen atau gedung, vakum, bobok, stop kontak, MCB, penambahan jasa &amp; material lainnya silahkan menghubungi kamiTerima trade-In tukar tambah AC bekasEstimasi Pengiriman 2-4 hari kerja setelah orderan kami terima, Pemasangan H+1 setelah barang diterima. Pengiriman bisa saja melebihi estimasi apabila pengiriman kami sedang overload1-2 unit = 1x ongkir3-10 unit = 2x ongkir11+ unit hub  kamiFitur Keunggulan Produk5000 Btu/h - Bisa mendinginkan ruangan sampai 10m2.Garansi 1 Tahun Sparepart, 3 Tahun Kompresor.Mulai Ulang Otomatis - AC akan mengingat pengaturan mode operasi, dan secara otomatis kembali ke pengaturan tersebut ketika listrik kembali menyala.Mode Powerful - Fungsi ini nyaman untuk meningkatkan pendinginan kinerja dalam waktu 20 menit.R32 - Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.SKU : 3131/1110901549345456128/55",45000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,DEWI INDAH SHOP,Jakarta Pusat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/65883670222/large/15372733_aae47e78_cf6a_49ca_949e_2e96816cad27_1000_1000_unik.png,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3b7a0fq-jual-unik-ac-daikin-ftv15cxv14-ftv15-pasang-standard-malaysia-12-pk-berkualitas
1266,Unik AC DAIKIN FTV15CXV14  FTV15  PASANG STANDARD MALAYSIA 12 PK Berkualitas,4795000,"Mau Beli AC Satuan Tapi Dapat Harga Grosir ?Selka.id - Toko AC Specialist Rank #1 GoogleJual AC Satuan Harga GrosirJaminan 100% ORI dan 100% Garansi ResmiSudah Menjual Lebih dari 20.000+ ACRank #1 Google Reviews (300++ Reviews)Rank #1 Google Visitors (150.000++ Visitors / Bulan)Syarat &amp; Ketentuan Berbelanja :Harga yang tampil sudah berikut paket pasang 3m, Harap chat sebelum membeli jika kebutuhan material anda lebih panjangISI PAKET :Pipa Tembaga ACKabel ListrikDuct Tape 1 RollPipa Drain 2mBracket Outdoor 1 PasangFree Bobok ceplos 1 TitikBelum Termasuk : bongkar AC lama, jasa apartemen atau gedung, vakum, bobok, stop kontak, MCB, penambahan jasa &amp; material lainnya silahkan menghubungi kamiTerima trade-In tukar tambah AC bekasEstimasi Pengiriman 2-4 hari kerja setelah orderan kami terima, Pemasangan H+1 setelah barang diterima. Pengiriman bisa saja melebihi estimasi apabila pengiriman kami sedang overload1-2 unit = 1x ongkir3-10 unit = 2x ongkir11+ unit hub  kamiFitur Keunggulan Produk5000 Btu/h - Bisa mendinginkan ruangan sampai 10m2.Garansi 1 Tahun Sparepart, 3 Tahun Kompresor.Mulai Ulang Otomatis - AC akan mengingat pengaturan mode operasi, dan secara otomatis kembali ke pengaturan tersebut ketika listrik kembali menyala.Mode Powerful - Fungsi ini nyaman untuk meningkatkan pendinginan kinerja dalam waktu 20 menit.R32 - Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.SKU : 3131/1110901549345456128/55",45000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,Basyirah Euphemie SHOP,Jakarta Pusat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/69612309132/large/data.png,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3fkk5j7-jual-unik-ac-daikin-ftv15cxv14-ftv15-pasang-standard-malaysia-12-pk-berkualitas
1267,Unik AC DAIKIN FTV15CXV14  FTV15  PASANG STANDARD MALAYSIA 12 PK Berkualitas,4795000,"Mau Beli AC Satuan Tapi Dapat Harga Grosir ?Selka.id - Toko AC Specialist Rank #1 GoogleJual AC Satuan Harga GrosirJaminan 100% ORI dan 100% Garansi ResmiSudah Menjual Lebih dari 20.000+ ACRank #1 Google Reviews (300++ Reviews)Rank #1 Google Visitors (150.000++ Visitors / Bulan)Syarat &amp; Ketentuan Berbelanja :Harga yang tampil sudah berikut paket pasang 3m, Harap chat sebelum membeli jika kebutuhan material anda lebih panjangISI PAKET :Pipa Tembaga ACKabel ListrikDuct Tape 1 RollPipa Drain 2mBracket Outdoor 1 PasangFree Bobok ceplos 1 TitikBelum Termasuk : bongkar AC lama, jasa apartemen atau gedung, vakum, bobok, stop kontak, MCB, penambahan jasa &amp; material lainnya silahkan menghubungi kamiTerima trade-In tukar tambah AC bekasEstimasi Pengiriman 2-4 hari kerja setelah orderan kami terima, Pemasangan H+1 setelah barang diterima. Pengiriman bisa saja melebihi estimasi apabila pengiriman kami sedang overload1-2 unit = 1x ongkir3-10 unit = 2x ongkir11+ unit hub  kamiFitur Keunggulan Produk5000 Btu/h - Bisa mendinginkan ruangan sampai 10m2.Garansi 1 Tahun Sparepart, 3 Tahun Kompresor.Mulai Ulang Otomatis - AC akan mengingat pengaturan mode operasi, dan secara otomatis kembali ke pengaturan tersebut ketika listrik kembali menyala.Mode Powerful - Fungsi ini nyaman untuk meningkatkan pendinginan kinerja dalam waktu 20 menit.R32 - Refrigeran ramah lingkungan dengan nol ODP (Ozone Depletion Potential) dan lebih cepat dingin.SKU : 3131/1110901549345456128/55",45000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,Basyirah Euphemie SHOP,Jakarta Pusat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/69612309132/large/data.png,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3fkk5j7-jual-unik-ac-daikin-ftv15cxv14-ftv15-pasang-standard-malaysia-12-pk-berkualitas
1268,LAST STOCK AC DAIKIN FTV 20 CXV14 RV 34PK 20CXV14 R32 MALAYSIA UNIT ONLY PROMO,4794100,"AC UNIT ONLY (INDOOR + OUTDOOR SAJA)Belum Termasuk Pasang, Pipa dan Bracket OutdoorCek Fisik dan Kelengkapan (Remote, kartu garansi dan manual book)Barang Baru 100% Original &amp;amp; Garansi Resmi PabrikApabila terjadi kerusakan (bocor, freon, dll) Garansi Ditanggung PabrikFITUR :&amp;gt; tingkat suara lebih rendah, sampai dengan lima kecepatan kipas&amp;gt; mode turbo, ketika mode turbo di aktifkan maka ac akan mempercepat pendinginan maximal. Dalam waktu kurang dari 30 menit&amp;gt; system anti bacterial&amp;gt; desain minimalis &amp;amp; eleganSPESIFIKASIAC SPLIT BESARAN PK : 3/4 PKDAYA MAXIMAL : 580 WATTPOWER : 7.000 BTU/HREFRIGERANT : R32 BEBAS FC&amp;amp;HCFCDIMENSI IN : 28 X 80 X 20 CM BERAT : 8 KGDIMENSI OUT : 30 X 56 X 46 CM BERAT : 20 KGUKURAN PIPA : 1/4 3/8GARANSI RESMI KOMPRESOR 3 TAHUN &amp;amp; SPAREPAT 1 TAHUNBarang dikirim oleh pihak toko. Ongkir berbeda beda tergantung jarak. Silahkan bertanya untuk biayanyaPengiriman  JNE/gosend/grab hanya krm nota pembelianOngkos kirim toko dibayar ke kurir tokoOngkos Kirim per trip :BEKASI Kota GRATIS OngkirCibubur, Kab. Bekasi,Cikarang, Jaktim 100 rbTangerang, Depok, Jakbar, Jaksel, Jakpus, Jakut 250 rbKerawang, Bogor 300rbSKU : 3131/1110172426608230400/55",1000,{},Baru,8,0,0,0,0.0,RAKA PAMUNGKAS Collection,Jakarta Utara,"JNE REG, Wahana Tarif Normal, SiCepat REG, SiCepat BEST",,https://s0.bukalapak.com/img/08600958942/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3qqsz2r-jual-last-stock-ac-daikin-ftv-20-cxv14-rv-34pk-20cxv14-r32-malaysia-unit-only-promo
1269,LAST STOCK AC DAIKIN FTV 20 CXV14 RV 34PK 20CXV14 R32 MALAYSIA UNIT ONLY PROMO,4794100,"AC UNIT ONLY (INDOOR + OUTDOOR SAJA)Belum Termasuk Pasang, Pipa dan Bracket OutdoorCek Fisik dan Kelengkapan (Remote, kartu garansi dan manual book)Barang Baru 100% Original &amp;amp; Garansi Resmi PabrikApabila terjadi kerusakan (bocor, freon, dll) Garansi Ditanggung PabrikFITUR :&amp;gt; tingkat suara lebih rendah, sampai dengan lima kecepatan kipas&amp;gt; mode turbo, ketika mode turbo di aktifkan maka ac akan mempercepat pendinginan maximal. Dalam waktu kurang dari 30 menit&amp;gt; system anti bacterial&amp;gt; desain minimalis &amp;amp; eleganSPESIFIKASIAC SPLIT BESARAN PK : 3/4 PKDAYA MAXIMAL : 580 WATTPOWER : 7.000 BTU/HREFRIGERANT : R32 BEBAS FC&amp;amp;HCFCDIMENSI IN : 28 X 80 X 20 CM BERAT : 8 KGDIMENSI OUT : 30 X 56 X 46 CM BERAT : 20 KGUKURAN PIPA : 1/4 3/8GARANSI RESMI KOMPRESOR 3 TAHUN &amp;amp; SPAREPAT 1 TAHUNBarang dikirim oleh pihak toko. Ongkir berbeda beda tergantung jarak. Silahkan bertanya untuk biayanyaPengiriman  JNE/gosend/grab hanya krm nota pembelianOngkos kirim toko dibayar ke kurir tokoOngkos Kirim per trip :BEKASI Kota GRATIS OngkirCibubur, Kab. Bekasi,Cikarang, Jaktim 100 rbTangerang, Depok, Jakbar, Jaksel, Jakpus, Jakut 250 rbKerawang, Bogor 300rbSKU : 3131/1110172426608230400/55",1000,{'merk': 'AYI'},Baru,8,0,0,0,0.0,REZA PAHLEVI CAVE,Jakarta Selatan,"JNE REG, Wahana Tarif Normal",,https://s2.bukalapak.com/img/76003442742/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3p05jlk-jual-last-stock-ac-daikin-ftv-20-cxv14-rv-34pk-20cxv14-r32-malaysia-unit-only-promo
1270,NEW ITEM AC Daikin 1 2 PK FTC 15 NV14 Thailand Unit Only Khusus Bogor,4792500,"** BACA DESKRIPSI YA SEBELUM ORDER YA **Hai..Agan/Sista Yang Perlu DiperhatikanPastikan terlebih dahulu deskripsi dan gambar produk, samakan dengan produk yang agan/sista inginkan.Harap Tanyakan terlebih dahulu Stok, Varian Warna, Type, Model Dll.Jika  tidak Tanya Stok, Warna/Varian maka kami akan mengirim stok barang yang ada tanpa konfirmasi terlebih dahulu...BARNAG IMPORT PENGIRIMAN 2-3 MINGGU MEMBELI berarti SETUJU. Tidak Terima Cancel Tidak Terima Kompline... Smart Buyer Ya...Khusus Bogor Pengiriman Menggunakan KuriR toko..Charge Ongkri melalui chatDeskripsi AC Daikin 1/2 PK FTC 15 NV14 Thailand Unit OnlyFTC 15 NV14 Freon R-32Daya listrik 389 WattKapasitas 5.000 Btu/h (1/2pk)PROMOOooooooo !!!!!!!!!!!!!!!!Semua AC yg kami jual bergaransi RESMI, ORIGINAL dan 100% baruHarga unit only. Yaitu:indoor acbracket indooroutdoor acremote + bateraifreon penuh Dari pabrik ac masing2Kartu garansi Dan buku petunjuk~ Happy Shopping ~SKU : 3131/1108003760768729088/55",1000,{'merk': 'AYI'},Baru,2,0,0,0,0.0,Cetta Koleksi,Jakarta Selatan,"JNE REG, Wahana Tarif Normal",,https://s0.bukalapak.com/img/57913614342/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3mce9tf-jual-new-item-ac-daikin-1-2-pk-ftc-15-nv14-thailand-unit-only-khusus-bogor
1271,NEW ITEM AC Daikin 1 2 PK FTC 15 NV14 Thailand Unit Only Khusus Bogor,4792500,"** BACA DESKRIPSI YA SEBELUM ORDER YA **Hai..Agan/Sista Yang Perlu DiperhatikanPastikan terlebih dahulu deskripsi dan gambar produk, samakan dengan produk yang agan/sista inginkan.Harap Tanyakan terlebih dahulu Stok, Varian Warna, Type, Model Dll.Jika  tidak Tanya Stok, Warna/Varian maka kami akan mengirim stok barang yang ada tanpa konfirmasi terlebih dahulu...BARNAG IMPORT PENGIRIMAN 2-3 MINGGU MEMBELI berarti SETUJU. Tidak Terima Cancel Tidak Terima Kompline... Smart Buyer Ya...Khusus Bogor Pengiriman Menggunakan KuriR toko..Charge Ongkri melalui chatDeskripsi AC Daikin 1/2 PK FTC 15 NV14 Thailand Unit OnlyFTC 15 NV14 Freon R-32Daya listrik 389 WattKapasitas 5.000 Btu/h (1/2pk)PROMOOooooooo !!!!!!!!!!!!!!!!Semua AC yg kami jual bergaransi RESMI, ORIGINAL dan 100% baruHarga unit only. Yaitu:indoor acbracket indooroutdoor acremote + bateraifreon penuh Dari pabrik ac masing2Kartu garansi Dan buku petunjuk~ Happy Shopping ~SKU : 3131/1108003760768729088/55",1000,{'merk': 'AYI'},Baru,2,0,0,0,0.0,Cetta Koleksi,Jakarta Selatan,"JNE REG, Wahana Tarif Normal",,https://s0.bukalapak.com/img/57913614342/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3mce9tf-jual-new-item-ac-daikin-1-2-pk-ftc-15-nv14-thailand-unit-only-khusus-bogor
1272,HOT ITEM AC DAIKIN FTP 25 AV14 RV 1 PK   PASANG R32 STANDARD MALAYSIA LOW WATT,4792500,"** BACA DESKRIPSI YA SEBELUM ORDER YA **Hai..Agan/Sista Yang Perlu DiperhatikanPastikan terlebih dahulu deskripsi dan gambar produk, samakan dengan produk yang agan/sista inginkan.Harap Tanyakan terlebih dahulu Stok, Varian Warna, Type, Model Dll.Jika  tidak Tanya Stok, Warna/Varian maka kami akan mengirim stok barang yang ada tanpa konfirmasi terlebih dahulu...BARNAG IMPORT PENGIRIMAN 2-3 MINGGU MEMBELI berarti SETUJU. Tidak Terima Cancel Tidak Terima Kompline... Smart Buyer Ya...MJ GROSIR ELEKTRONIK Menyediakan AC Berikut PasangHarga Grosir, TermurahTeknisi BerpengalamanBarang Baru 100% Original&amp;amp;Garansi Resmi PabrikGransi Pasang 3 hariMenggunakan Pipa Original R32/R410 dijamin anti bocorFITUR :&amp;gt; tingkat suara lebih rendah, sampai dengan lima kecepatan kipas&amp;gt; mode turbo, ketika mode turbo di aktifkan maka ac akan mempercepat pendinginan maximal. Dalam waktu kurang dari 30 menit&amp;gt; system anti bacterial&amp;gt; desain minimalis &amp;amp; eleganSPESIFIKASIAC SPLIT BESARAN PK : 1 PKDAYA MAXIMAL : 780 WATTPOWER : 9.000 BTU/HREFRIGERANT : R32 BEBAS FC&amp;amp;HCFCDIMENSI IN : 29 X 80 X 21 CM BERAT : 9 KGDIMENSI OUT : 49 X 57 X 26 CM BERAT : 21 KGUKURAN PIPA : 1/4 3/8GARANSI RESMI KOMPRESOR 3 TAHUN &amp;amp; SPAREPAT 1 TAHUNBarang dikirim oleh pihak toko. Ongkir berbeda beda tergantung jarak. Silahkan bertanya untuk biayanyaPengiriman  JNE/gosend/grab hanya krm nota pembelianOngkos kirim toko dibayar ke kurir tokoPemasangan AC H+1 sejak pesanan kami terima/sesuai kesepakatanPenambahan biaya jika material melebihi dari paket pemasanganBongkar AC lama 50rb/unitUpgrade pipa AC ke Artic Premium 0,6mm 100rb/paket/3mPenambahan Pipa AC 0,55mm 65rb/mPenambahan Pipa AC 0,6mm 90rb/mPenambahan kabel listrik 10rb/mPenambahan selang air 10rb/mPenambahan stop kontak ac Broco 75rbVacum AC 100 rbPasang di Aprtment/gedung 50rb/unitBli AC lama 250 rb/unit cek conditionOngkos Kirim per trip :BEKASI Kota GRATIS OngkirKab. Bekasi,Cikarang, Jaktim 100 rbKerawang, Tangerang, Depok, Jakbar, Jaksel, Jakpus, Bogor 250 rb~ Happy Shopping ~SKU : 3131/1138156130576023552/55",1000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,Damita OLS,Jakarta Barat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/66104454342/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3mdfwcg-jual-hot-item-ac-daikin-ftp-25-av14-rv-1-pk-pasang-r32-standard-malaysia-low-watt
1273,HOT ITEM AC DAIKIN FTP 25 AV14 RV 1 PK   PASANG R32 STANDARD MALAYSIA LOW WATT,4792500,"** BACA DESKRIPSI YA SEBELUM ORDER YA **Hai..Agan/Sista Yang Perlu DiperhatikanPastikan terlebih dahulu deskripsi dan gambar produk, samakan dengan produk yang agan/sista inginkan.Harap Tanyakan terlebih dahulu Stok, Varian Warna, Type, Model Dll.Jika  tidak Tanya Stok, Warna/Varian maka kami akan mengirim stok barang yang ada tanpa konfirmasi terlebih dahulu...BARNAG IMPORT PENGIRIMAN 2-3 MINGGU MEMBELI berarti SETUJU. Tidak Terima Cancel Tidak Terima Kompline... Smart Buyer Ya...MJ GROSIR ELEKTRONIK Menyediakan AC Berikut PasangHarga Grosir, TermurahTeknisi BerpengalamanBarang Baru 100% Original&amp;amp;Garansi Resmi PabrikGransi Pasang 3 hariMenggunakan Pipa Original R32/R410 dijamin anti bocorFITUR :&amp;gt; tingkat suara lebih rendah, sampai dengan lima kecepatan kipas&amp;gt; mode turbo, ketika mode turbo di aktifkan maka ac akan mempercepat pendinginan maximal. Dalam waktu kurang dari 30 menit&amp;gt; system anti bacterial&amp;gt; desain minimalis &amp;amp; eleganSPESIFIKASIAC SPLIT BESARAN PK : 1 PKDAYA MAXIMAL : 780 WATTPOWER : 9.000 BTU/HREFRIGERANT : R32 BEBAS FC&amp;amp;HCFCDIMENSI IN : 29 X 80 X 21 CM BERAT : 9 KGDIMENSI OUT : 49 X 57 X 26 CM BERAT : 21 KGUKURAN PIPA : 1/4 3/8GARANSI RESMI KOMPRESOR 3 TAHUN &amp;amp; SPAREPAT 1 TAHUNBarang dikirim oleh pihak toko. Ongkir berbeda beda tergantung jarak. Silahkan bertanya untuk biayanyaPengiriman  JNE/gosend/grab hanya krm nota pembelianOngkos kirim toko dibayar ke kurir tokoPemasangan AC H+1 sejak pesanan kami terima/sesuai kesepakatanPenambahan biaya jika material melebihi dari paket pemasanganBongkar AC lama 50rb/unitUpgrade pipa AC ke Artic Premium 0,6mm 100rb/paket/3mPenambahan Pipa AC 0,55mm 65rb/mPenambahan Pipa AC 0,6mm 90rb/mPenambahan kabel listrik 10rb/mPenambahan selang air 10rb/mPenambahan stop kontak ac Broco 75rbVacum AC 100 rbPasang di Aprtment/gedung 50rb/unitBli AC lama 250 rb/unit cek conditionOngkos Kirim per trip :BEKASI Kota GRATIS OngkirKab. Bekasi,Cikarang, Jaktim 100 rbKerawang, Tangerang, Depok, Jakbar, Jaksel, Jakpus, Bogor 250 rb~ Happy Shopping ~SKU : 3131/1138156130576023552/55",1000,{'merk': 'AYI'},Baru,200,0,0,0,0.0,Damita OLS,Jakarta Barat,"JNE REG, Wahana Tarif Normal",,https://s1.bukalapak.com/img/66104454342/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3mdfwcg-jual-hot-item-ac-daikin-ftp-25-av14-rv-1-pk-pasang-r32-standard-malaysia-low-watt
