,nama,harga,deskripsi,berat,spesifikasi,kondisi,stok,dilihat,tertarik,terjual,rating,nama_toko,lokasi,kurir_pengiriman,tag,gambar,link
1241,Flexible Flexibel Fleksibel Flexi Flex Key Panel Keypad Keyboard Button for Camera Kamera Mirrorless Canon EOS M,195000,"Berfungsi mengganti part keyboard button flex lama yang rusak/ aus. HANYA compatible untuk Canon EOS M.Mohon diperhatikan ""Sebelum membeli part ini pastikan memang yang kami tawarkan yang dibutuhkan. Silahkan lakukan comparasi dg part/ kamera yang normal. Karena tombol yang tidak berfungsi bisa dikarenakan masalah lainnya, seperti korosi. Dan, kami tidak bertanggung jawab kesalahan deteksi masalah. Barang yang telah dibeli TIDAK DAPAT DIKEMBALIKAN.  Dengan membeli berarti telah mengetahui aturan ini. Permintaan retur dlsb TIDAK DILAYANI. Terima kasih.Kami melayani jasa service kamera. Untuk detail tempat dan jam kerja silahkan baca di catatan pelapak.",10,{},Baru,15,0,3,2,0.0,MASTER ONLINE STORE,Sleman,"GO-SEND Same Day, Grab Same Day, JNE REG, Ambil Sendiri, J&T REG, Pos Kilat Khusus, Wahana Tarif Normal, SiCepat REG"," canon eos m, Panel keypad Canon, ",https://s3.bukalapak.com/img/3520634293/large/Flexible_Flexibel_Fleksibel_Flexi_Flex_Key_Panel_Keypad_Keyb.jpg,https://www.bukalapak.com/p/kamera/sparepart-kamera/v0h483-jual-flexible-flexibel-fleksibel-flexi-flex-key-panel-keypad-keyboard-button-for-camera-kamera-mirrorless-canon-eos-m
1242,BATERAI CAMERA CANON MIRRORLES EOS M50 M100 BAT EOS BATERY EOS M 50 M 100 BATRAI KAMERA,195000,MARI SILAHKAN DIORDER GAN/SISBATTERY UNTUK KAMERA DSRL/MIRRORLESS:Canon EOS MCanon EOS M2Canon EOS M10Canon EOS 100DCanon EOS KISS X7Canon EOS REBEL SL1,250,{'brand': 'Canon'},Baru,70,0,3,1,5.0,innovation shop,Jakarta Timur,"SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Wahana Tarif Normal",,https://s1.bukalapak.com/img/64469510381/large/data.jpeg,https://www.bukalapak.com/p/kamera/baterai/10hybkg-jual-baterai-camera-canon-mirrorles-eos-m50-m100-bat-eos-batery-eos-m-50-m-100-batrai-kamera
1243,BATERAI CAMERA CANON MIRRORLES EOS M50 M100 BAT EOS BATERY EOS M 50 M 100 BATRAI KAMERA,195000,MARI SILAHKAN DIORDER GAN/SISBATTERY UNTUK KAMERA DSRL/MIRRORLESS:Canon EOS MCanon EOS M2Canon EOS M10Canon EOS 100DCanon EOS KISS X7Canon EOS REBEL SL1,250,{'brand': 'Canon'},Baru,70,0,3,1,5.0,innovation shop,Jakarta Timur,"SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Wahana Tarif Normal",,https://s1.bukalapak.com/img/64469510381/large/data.jpeg,https://www.bukalapak.com/p/kamera/baterai/10hybkg-jual-baterai-camera-canon-mirrorles-eos-m50-m100-bat-eos-batery-eos-m-50-m-100-batrai-kamera
1244,BATERAI CAMERA CANON MIRRORLES EOS M50 M100 BAT EOS BATERY EOS M 50 M 100 BATRAI KAMERA,195000,MARI SILAHKAN DIORDER GAN/SISBATTERY UNTUK KAMERA DSRL/MIRRORLESS:Canon EOS MCanon EOS M2Canon EOS M10Canon EOS 100DCanon EOS KISS X7Canon EOS REBEL SL1,250,{'brand': 'Canon'},Baru,70,0,3,1,5.0,innovation shop,Jakarta Timur,"SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Wahana Tarif Normal",,https://s1.bukalapak.com/img/64469510381/large/data.jpeg,https://www.bukalapak.com/p/kamera/baterai/10hybkg-jual-baterai-camera-canon-mirrorles-eos-m50-m100-bat-eos-batery-eos-m-50-m-100-batrai-kamera
1245,BATTRE CAMERA CANON MIRRORLES EOS M M2 M10 BATEREY EOS DSLR 100D BATEREI EOS KISS X7 REBEL SL1 BATTREI KAMERA,195000,MARI SILAHKAN DIORDER GAN/SISBATTERY UNTUK KAMERA DSRL/MIRRORLESS:Canon EOS MCanon EOS M2Canon EOS M10Canon EOS 100Ddan sejenisnya,250,{'brand': 'Canon'},Baru,18,0,0,1,0.0,innovation shop,Jakarta Timur,"SiCepat REG, SiCepat BEST, SiCepat HALU, TIKI Reg, Wahana Tarif Normal",,https://s4.bukalapak.com/img/4160187289/large/data.png,https://www.bukalapak.com/p/kamera/baterai/ka0fwu-jual-battre-camera-canon-mirrorles-eos-m-m2-m10-baterey-eos-dslr-100d-baterei-eos-kiss-x7-rebel-sl1-battrei-kamera
1246,BATERAI CAMERA CANON NB 10L BUAT SX40 HS,195000,Package includes:1 x FOR CANON NB-10L BatteryCompatible With:CanonPowerShot SX40 HSPowerShot G1 XPowerShot G15PowerShot SX50 HS,750,{'brand': 'Canon'},Baru,15,0,0,0,0.0,Putra elektonik,Jakarta Utara,"SiCepat REG, SiCepat BEST, J&T REG, JNE REG, JNE YES, TIKI Reg, TIKI ONS",,https://s0.bukalapak.com/img/5241860252/large/battery_canon_scaled_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/h7s4iu-jual-baterai-camera-canon-nb-10l-buat-sx40-hs
1247,Baterai CANON LP-E6 for DSLR camera . baterai canon lpe6,195000,"Baterai Canon LP-E6  ini cocok untuk kamera Canon 5D III/5DS/5DS R/5D II/6D/7D II/7D/70D/60D/60Da. Baterai Kamera LP-E6 merupakan baterai original untuk kamera Canon Anda. Baterai original ini memiliki desain, bentuk dan kapasitas yang sesuai dengan yang dibutuhkan kamera canon anda. Dirancang untuk menyediakan daya tahan yang lama, dapat diandalkan sehingga dapat menjadi aksesoris kamera yang cocok untuk menemani perjalanan Anda atau sesi foto yang panjang.",800,{'brand': 'Canon'},Baru,10,0,0,0,0.0,Jumbo DigitaL,Jakarta Selatan,"JNE Trucking, GO-SEND Same Day, GO-SEND Instant, JNE YES, JNE REG, Grab Instant, Grab Same Day",,https://s0.bukalapak.com/img/5975034323/large/image.jpg,https://www.bukalapak.com/p/kamera/baterai/n0rdz9-jual-baterai-canon-lp-e6-for-dslr-camera-baterai-canon-lpe6
1248,Best Seller Lampu Hias Meja Desain Kamera Canon . 3 D Lampu Hias Meja Camera Canon Stok Terakhir,195000,"Selamat Datang, Mohon Perhatikan Deskripsi kami ya bapak ibu sekalian VVVV( Tanyakan dulu sebelum membeli ) (Tanpa keterangan di invoice = kirim random ) ( Tdk menerima revisi warna/ukuran/alamat/hal apapun ketika sudah  setelah order melalui chat )ORDER BARANG YG KAMI UPDATE KOSONG = NO CANCEL = NO RETUR*MOHON DIPIKIRKAN KEMBALI , MEMBELI = SETUJU*ONGKIR PULANG PERGI DITANGGUNG OLEH PEMBELIPerihal Komplain ! ! ! WAJIB DIVIDEOKAN SAAT UNBOXING PAKET, JIKA TIDAK KAMI TIDAK MENERIMA KOMPLAIN BARANG KURANG, RUSAK, DLL...Selamat Datang3 D LAMPU HIAS MEJA CAMERA CANON sangat cocok untuk Lampu tidur dengan motif Canon Camera bagi pecinta fotografi sangat baik dijadikan Gift untuk orang yang kamu sayangi. Lampu LED Bisa berubah warna sampai 7 warna baik disetel per warna sendiri ataupun otomatis bergantian warna.Pengiriman untuk barang ini hanya memakai JNE dan Si Cepat saja ya.Mohon maaf jika memesan dengan ekspedisi lain akan kami cancel secara otomatis.Happy Shoppingb",50,{'brand': 'Lainnya'},Baru,10,0,0,0,0.0,Auto Drive,Jakarta Utara,"JNE REG, JNE YES, Wahana Tarif Normal, J&T REG, TIKI Reg, TIKI ONS",,https://s0.bukalapak.com/img/09147983742/large/data.jpeg,https://www.bukalapak.com/p/mobil-part-dan-aksesoris/aksesoris-mobil/aksesoris-interior/3p3xkqs-jual-best-seller-lampu-hias-meja-desain-kamera-canon-3-d-lampu-hias-meja-camera-canon-stok-terakhir
1249,Best Seller Lampu Hias Meja Desain Kamera Canon . 3 D Lampu Hias Meja Camera Canon Stok Terakhir,195000,"Selamat Datang, Mohon Perhatikan Deskripsi kami ya bapak ibu sekalian VVVV( Tanyakan dulu sebelum membeli ) (Tanpa keterangan di invoice = kirim random ) ( Tdk menerima revisi warna/ukuran/alamat/hal apapun ketika sudah  setelah order melalui chat )ORDER BARANG YG KAMI UPDATE KOSONG = NO CANCEL = NO RETUR*MOHON DIPIKIRKAN KEMBALI , MEMBELI = SETUJU*ONGKIR PULANG PERGI DITANGGUNG OLEH PEMBELIPerihal Komplain ! ! ! WAJIB DIVIDEOKAN SAAT UNBOXING PAKET, JIKA TIDAK KAMI TIDAK MENERIMA KOMPLAIN BARANG KURANG, RUSAK, DLL...Selamat Datang3 D LAMPU HIAS MEJA CAMERA CANON sangat cocok untuk Lampu tidur dengan motif Canon Camera bagi pecinta fotografi sangat baik dijadikan Gift untuk orang yang kamu sayangi. Lampu LED Bisa berubah warna sampai 7 warna baik disetel per warna sendiri ataupun otomatis bergantian warna.Pengiriman untuk barang ini hanya memakai JNE dan Si Cepat saja ya.Mohon maaf jika memesan dengan ekspedisi lain akan kami cancel secara otomatis.Happy Shoppingb",50,{'brand': 'Lainnya'},Baru,10,0,0,0,0.0,Auto Drive,Jakarta Utara,"JNE REG, JNE YES, Wahana Tarif Normal, J&T REG, TIKI Reg, TIKI ONS",,https://s0.bukalapak.com/img/09147983742/large/data.jpeg,https://www.bukalapak.com/p/mobil-part-dan-aksesoris/aksesoris-mobil/aksesoris-interior/3p3xkqs-jual-best-seller-lampu-hias-meja-desain-kamera-canon-3-d-lampu-hias-meja-camera-canon-stok-terakhir
1250,"Quick Rapid Shoulder Neck Double Strap Belt for SLR or DSLR Camera, Such as Canon, Nikon, Minolta, Pentax, Olympus, EOS, Kodak, Mirroless - Pengaman Kamera",194800,"Quick Rapid Shoulder Neck Double Strap Belt for SLR or DSLR Camera, Such as Canon, Nikon, Minolta, Pentax, Olympus, EOS, Kodak, Mirroless - Pengaman KameraQuick Double Belt Strap sangat cocok digunakan untuk menempatkan kedua kamera Anda di sisi samping. Dengan Quick Double Belt Strap ini, Anda dapat membawa kamera dan mengambil foto dengan nyaman tanpa terasa pegal di leher Anda.FeaturesLightweight and Low ProfileHadir dengan berat yang ringan, Quick Double Belt Strap ini memudahkan Anda untuk membawa dua kamera sekaligus.Comfortable To Carry AroundBagian tali menggunakan bahan material nylon yang lembut dengan design ergonomis sehingga Anda dapat mengambil foto dengan nyaman tanpa terasa pegal di leher Anda.Lockable Connectors Constructed of MetalQuick Double Belt Strap ini memiliki bagian pengunci yang terbuat dari bahan material metal, kamera Anda akan aman terpasang dan tidak akan jatuh.",300,{},Baru,48,0,7,2,0.0,PUSAT PHOTOGRAPHY,Bekasi,JNE REG,,https://s4.bukalapak.com/img/989575013/large/2265109_e7266ca4_f539_11e2_862a_1cf63284bbc6_scaled_scaled.jpg,https://www.bukalapak.com/p/kamera/strap/1egwrs-jual-quick-rapid-shoulder-neck-double-strap-belt-for-slr-or-dslr-camera-such-as-canon-nikon-minolta-pentax-olympus-eos-kodak-mirroless-pengaman-kamera
1251,CS 1 5m USB Charging Power Cable for Canon Camera Power Adapter CA 110E Unik,193800,"Dear, this product is stock. You can place an order if you need.                                                                                                                                                                                                                                                                                                                                                                                                                              1.5m Universal USB Charging Cable for Canon Camera Power Adapter CA-110Universal USB Charging Power Cable for Canon Camera Power Adapter CA-110Features:Suitable for cameras using Canon CA-110 power adapter.5V 1.2A input is required.Charges your camera with mobile power bank or universal USB charger.Specification:Color: BlackLength: approx. 1.5 m/3.92 ftIncluded: 1 X Charging Cable========== (Wajib Baca Deskripsi).Pastikan produk yang agan pesan benar. WAJIB Mencantumkan di KETERANGAN/CATATAN saat ORDER Untuk Varian &amp; Warna, Bila tidak ada catatan maka untuk varian &amp; warna kami kirim Random.Produk Asli Import &lt;&lt;&lt;&lt;&lt;&lt;&lt;Lama PengiSKU : 3131/1142078183553286144/55",1000,"{'brand': ['Merk Lainnya'], 'type': 'Wireless'}",Baru,60,0,0,0,0.0,Giandra Shop,Jakarta Barat,"JNE REG, J&T REG, Wahana Tarif Normal, TIKI Reg, Pos Kilat Khusus",,https://s2.bukalapak.com/img/70713457542/large/data.jpeg,https://www.bukalapak.com/p/handphone/headset-earphone/3o2mwhx-jual-cs-1-5m-usb-charging-power-cable-for-canon-camera-power-adapter-ca-110e-unik
1252,Leather Camera Bag Cover For Canon EOS M3 Half Body Set Case,190000,"Color : Hitam, Coklat, Coklat TuaMaterial: PU leathe Packet included: 1 x Half camera case",500,{},Baru,1,0,18,7,4.5,Adityaku Store,Semarang,"SiCepat REG, SiCepat BEST, SiCepat HALU, JNE REG",,https://s4.bukalapak.com/img/979488119/large/Leather_Camera_Bag_Cover_For_Canon_EOS_M3_Half_Body_Set_Case.jpg,https://www.bukalapak.com/p/kamera/tas-case/6g1v6e-jual-leather-camera-bag-cover-for-canon-eos-m3-half-body-set-case
1253,Adapter Converter FOTGA lensa M39 L39 LTM Leica To Kamera Camera Canon EOS Mirrorless M M1 M2 M3 M10 M5 M6 M50 M100 EOSM,190000,"Adapter Converter FOTGA lensa M39 L39 LTM Leica To Kamera Camera Canon EOS Mirrorless M M1 M2 M3 M10 M5 M6 M50 M100- Bahan : Metal- lebih presisi- Bisa Infinity- NEWDapat digunakan untuk :- Lensa : Semua lensa mount M39 / L39 / LTM / Leica Thread Mount --&gt; Lensa yang barelnya panjang (Rangefinder Lens)- Kamera : Semua tipe kamera Canon EOS M / Mirrorlesskelebihan adapter merk FOTGA adalah menggunakan material yang lebih bagus dibanding merk lain, pengunci lensa yang lebih kuat, dan ketebalan yang presisi.Catatan : aktifkan ""release shutter w/o lens"" atau ""shot w/o lens"" di menu Custom Function (c.fn), silakan chat jika krg paham.",100,{},Baru,3,0,5,1,5.0,Alpha Market,Bandung Barat,"JNE REG, JNE YES, J&T REG"," kamera, M39, ",https://s2.bukalapak.com/img/2095182242/large/Adapter_Converter_FOTGA_lensa_M39_L39_LTM_Leica_To_Kamera_Ca.jpg,https://www.bukalapak.com/p/kamera/converter-adapter/g57789-jual-adapter-converter-fotga-lensa-m39-l39-ltm-leica-to-kamera-camera-canon-eos-mirrorless-m-m1-m2-m3-m10-m5-m6-m50-m100-eosm
1254,dre UURig R014 Camera Bag Protective Carrying Case Storage Bag for Sony RX100 VII Canon G7X Mark III Point&Shoot Camera Accessories,190000,"Description:Item type:UURig R014 Camera BagBrand: UURigMaterial: international diving materialSuitable for: Sony RX 100 series Canon G7X seriesWeight:49gPacking list:1 X UURig R014 Camera BagNote:1-2cm error might exist due to manual measurements, please kindly understand. The colors deviation might differ due to different monitor settings.Complete storage camera, no need to worry about scratching &amp;nbsp;machine and damage lens: No need to remove the tripod for storage, It can quickly switch scenes and storage when vlogging.Increase the thickness,waterproof and shockproof: It adopts international standard diving material, with elasticity, which plays the role of waterproof and shockproof, and also provide more protection for camera .",54,{},Baru,41,0,0,0,0.0,Dream of Love,Jakarta Selatan,"Kurir Pelapak, Kurir Lapak",,https://s1.bukalapak.com/img/68697608791/large/15688894048486R6462pNQC.jpg,https://www.bukalapak.com/p/kamera/tas-case/306uc0x-jual-dre-uurig-r014-camera-bag-protective-carrying-case-storage-bag-for-sony-rx100-vii-canon-g7x-mark-iii-point-shoot-camera-accessories
1255,Jaket / Sweater / Hoodie Camera Canon Eos 5D Mark 3 - Roffico Cloth,189900,"READY STOCK&gt; Terbuat dari bahan 100% Cotton Fleece&gt; Tebal dan sejuk&gt; Saat cuaca panas nyaman di pakai karena bahan ini dapat menyerap keringat dengan baik .&gt; Saat cuaca dingin juga sangat cocok dipakai karena sweater ini akan membuat badan terasa hangat.&gt; Sweater ini memakai pola jahit overdeck, Seperti sweater yang di produksi di luar negeri,Pola jahit tersebut membuat Sweater ini telihat lebih Exclusif !You've got to try it and feel it real cotton 100% not polyster !Tersedia Warna : Hitam, Abu Misty, Merah &amp; NavyTersedia ukuran : S/M/L/XL/XXL -Estimasi Ukuran :XS : Panjang 57-58cm - Lebar 44-45cmS : Panjang 61-62cm - Lebar 48-49cmM : Panjang 64-65cm - Lebar 52-53cmL : Panjang 69-70cm - Lebar 56-57cmXL: Panjang 73-74cm - Lebar 60-61cmXXL : Panjang 78-80cm - Lebar 63-64cm ( Tambahan Biaya + 10.000 )XXXL : Panjang 82-84cm - Lebar 67-68cm (Tambahan Biaya + 20.000 )Happy shopping !*Tolong Cantumkan Size dan warna pada keterangan order !",700,"{'ukuran': ['XS', 'M', 'L', 'XL', 'XXL', '']}",Baru,24,0,0,0,0.0,Roffico Cloth,Bandung Barat,"SiCepat REG, J&T REG, JNE REG, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/1833071111/large/Jaket___Sweater___Hoodie_Camera_Canon_Eos_5D_Mark_3___Roffic.jpg,https://www.bukalapak.com/p/fashion-pria/sweater-297/7oerzj-jual-jaket-sweater-hoodie-camera-canon-eos-5d-mark-3-roffico-cloth
1256,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,189900,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,300,{'brand': 'Canon'},Baru,50,0,0,0,0.0,SHOOTER,Bekasi,JNE REG,,https://s0.bukalapak.com/img/531530205/large/battery_nb_7L_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/3m44n7-jual-baterai-kamera-canon-nb-7l-untuk-tipe-digital-power-shot-g10-g11-camera-battery
1257,Jaket / Sweater / Hoodie Camera Canon Eos 5D Mark 2 - Roffico Cloth,189900,"READY STOCK&gt; Terbuat dari bahan 100% Cotton Fleece&gt; Tebal dan sejuk&gt; Saat cuaca panas nyaman di pakai karena bahan ini dapat menyerap keringat dengan baik .&gt; Saat cuaca dingin juga sangat cocok dipakai karena sweater ini akan membuat badan terasa hangat.&gt; Sweater ini memakai pola jahit overdeck, Seperti sweater yang di produksi di luar negeri,Pola jahit tersebut membuat Sweater ini telihat lebih Exclusif !You've got to try it and feel it real cotton 100% not polyster !Tersedia Warna : Hitam, Abu Misty, Merah &amp; NavyTersedia ukuran : S/M/L/XL/XXL -Estimasi Ukuran :XS : Panjang 57-58cm - Lebar 44-45cmS : Panjang 61-62cm - Lebar 48-49cmM : Panjang 64-65cm - Lebar 52-53cmL : Panjang 69-70cm - Lebar 56-57cmXL: Panjang 73-74cm - Lebar 60-61cmXXL : Panjang 78-80cm - Lebar 63-64cm ( Tambahan Biaya + 10.000 )XXXL : Panjang 82-84cm - Lebar 67-68cm (Tambahan Biaya + 20.000 )Happy shopping !*Tolong Cantumkan Size dan warna pada keterangan order !",700,"{'ukuran': ['XS', 'S', 'M', 'L', 'XL', 'XXL', '']}",Baru,111,0,0,0,0.0,Roffico Cloth,Bandung Barat,"SiCepat REG, J&T REG, JNE REG, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/1469379011/large/Jaket___Sweater___Hoodie_Camera_Canon_Eos_5D_Mark_2___Roffic.jpg,https://www.bukalapak.com/p/fashion-pria/sweater-297/7nzt6g-jual-jaket-sweater-hoodie-camera-canon-eos-5d-mark-2-roffico-cloth
1258,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,189900,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,300,{'brand': 'Canon'},Baru,50,0,0,0,0.0,SHOOTER,Bekasi,JNE REG,,https://s0.bukalapak.com/img/531530205/large/battery_nb_7L_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/3m44n7-jual-baterai-kamera-canon-nb-7l-untuk-tipe-digital-power-shot-g10-g11-camera-battery
1259,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,189900,Baterai Kamera Canon NB-7L untuk tipe Digital Power Shot G10 / G11 - Camera Battery,300,{'brand': 'Canon'},Baru,50,0,0,0,0.0,SHOOTER,Bekasi,JNE REG,,https://s0.bukalapak.com/img/531530205/large/battery_nb_7L_scaled.jpg,https://www.bukalapak.com/p/kamera/baterai/3m44n7-jual-baterai-kamera-canon-nb-7l-untuk-tipe-digital-power-shot-g10-g11-camera-battery
1260,"Strap Floating Hand Waterproof ABSEE for Action Camera GoPro, Xiaomi Yi Basic Sport, Brica, B-Pro, SJCam, SJ4000, SJ5000, SJ6000, Panasonic Lumix, Nikon COOLPIX, Canon PowerShot D20, Fujifilm FinePix, Olympus - Tali Pengaman Pelampung Kamera Aksi",189700,"Strap Floating Hand Waterproof ABSEE for Action Camera GoPro, Xiaomi Yi Basic Sport, Brica, B-Pro, SJCam, SJ4000, SJ5000, SJ6000, Panasonic Lumix, Nikon COOLPIX, Canon PowerShot D20, Fujifilm FinePix, Olympus - Tali Pengaman Pelampung Kamera AksiBlueAnda tidak perlu lagi takut kehilangan kamera pada saat berenang atau snorkling. Pelampung memiliki perekat yang menempel ditangan Anda untuk mencegah kamera Anda terpisah jauh dari Anda.FeaturesComfortable Floating StrapPelampung kamera ini juga dilengkapi dengan tali yang nyaman dipakai, mempermudah Anda untuk membawa dan mengambil foto dengan kamera Anda.High CapacityWaterproof Floating Hand Strap ini dapat mengangkat kamera untuk mengapung hingga berat 200 gram. Dapat digunakan untuk kamera GoPro, Xiaomi Yi, SJCAM, Panasonic Lumix, Nikon COOLPIX AW110, Canon PowerShot D20, Fujifilm FinePix, Olympus, dll.High VisibilityHadir dengan warna yang terang agar mempermudah Anda untuk menemukan pelampung ini.",300,{},Baru,50,0,5,1,4.0,PUSAT PHOTOGRAPHY,Bekasi,JNE REG,,https://s2.bukalapak.com/img/209881042/large/Kycyrcfck_scaled.jpg,https://www.bukalapak.com/p/kamera/strap/1m6aya-jual-strap-floating-hand-waterproof-absee-for-action-camera-gopro-xiaomi-yi-basic-sport-brica-b-pro-sjcam-sj4000-sj5000-sj6000-panasonic-lumix-nikon-coolpix-canon-powershot-d20-fujifilm-finepix-olympus-tali-pengaman-pelampung-kamera-aksi
1261,Camera Bag G-Canon,189000,"Tas Kamera kode G Canonberbahan D300 Seperti EigerKualitas Resleting : YKKKapasitas :- 2 Kamera DSLR- 5Lensa/Flash- Laptop 15""- Tripod- Free Rain CoverTas kamera Kode G dengan sekat yang banyak dan Flexible bisa di bongkar pasang sesuai yang agan inginkan..Tebal sekat 0,8-1 cm jadi dijamin kamera dan lensa anda terlindung dari guncangan.. [ok] Tas Zoolaa menyediakan Tas kamera dan Laptop dengan harga yang terjangkauKlik Beli Untuk mendapatkan produk kami..Transaksi via Bukalapak aman dan terjamin..",1000,{},Baru,107,0,79,43,4.4,Tas_ZooLaa,Kab. Kediri,"JNE REG, GO-SEND Instant, JNE Trucking, J&T REG, Grab Instant",,https://s0.bukalapak.com/img/0834243/large/new-kode-G-Canon_copy.jpg,https://www.bukalapak.com/p/kamera/tas-case/vd2t-jual-camera-bag-g-canon
1262,DUAL CHARGER CAMERA CANON REBEL T3I T2I EOS 600D 550D 650D 700D LPE8,189000,"GARANSI 1 TAHUN Global DigitalPowerextra Smart Dual USB Charger with LCD Display for Canon LP-E8 Battery and Canon Rebel T3i, T2i, T4i, T5i, EOS 600D, 550D, 650D, 700D, Kiss X5, X4",200,{'brand': 'Lainnya'},Baru,8,0,10,2,5.0,FOTO,Jakarta Utara,"JNE REG, JNE Trucking, SiCepat REG, SiCepat HALU, Lion Parcel ONEPACK, JNE YES, SiCepat BEST, J&T REG, Lion Parcel REGPACK, Wahana Tarif Normal, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/10358380421/large/DUAL_CHARGER_CAMERA_CANON_REBEL_T3I_T2I_EOS_600D_550D_650D_7.jpg,https://www.bukalapak.com/p/kamera/charger/20drkqu-jual-dual-charger-camera-canon-rebel-t3i-t2i-eos-600d-550d-650d-700d-lpe8
1263,DUAL CHARGER CAMERA CANON REBEL T3I T2I EOS 600D 550D 650D 700D LPE8,189000,"GARANSI 1 TAHUN Global DigitalPowerextra Smart Dual USB Charger with LCD Display for Canon LP-E8 Battery and Canon Rebel T3i, T2i, T4i, T5i, EOS 600D, 550D, 650D, 700D, Kiss X5, X4",200,{'brand': 'Lainnya'},Baru,8,0,10,2,5.0,FOTO,Jakarta Utara,"JNE REG, JNE Trucking, SiCepat REG, SiCepat HALU, Lion Parcel ONEPACK, JNE YES, SiCepat BEST, J&T REG, Lion Parcel REGPACK, Wahana Tarif Normal, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/10358380421/large/DUAL_CHARGER_CAMERA_CANON_REBEL_T3I_T2I_EOS_600D_550D_650D_7.jpg,https://www.bukalapak.com/p/kamera/charger/20drkqu-jual-dual-charger-camera-canon-rebel-t3i-t2i-eos-600d-550d-650d-700d-lpe8
1264,DUAL CHARGER CAMERA CANON EOS 1100D 1200D 1300D 1500D LPE10 POWEREXTRA INDONESIA,189000,GARANSI 1 TAHUN Global DigitalCharger for Canon 1100D/1200D/ 1300D/ 1500D,200,{'brand': 'Merk Lain'},Baru,10,0,2,0,0.0,FOTO,Jakarta Utara,"JNE REG, JNE Trucking, SiCepat REG, SiCepat HALU, Lion Parcel ONEPACK, JNE YES, SiCepat BEST, J&T REG, Lion Parcel REGPACK, Wahana Tarif Normal, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/69984090421/large/DUAL_CHARGER_CAMERA_CANON_EOS_1100D_1200D_1300D_1500D_LPE10.jpg,https://www.bukalapak.com/p/kamera/charger/20dosyr-jual-dual-charger-camera-canon-eos-1100d-1200d-1300d-1500d-lpe10-powerextra-indonesia
1265,DUAL CHARGER CAMERA CANON EOS 1100D 1200D 1300D 1500D LPE10 POWEREXTRA INDONESIA,189000,GARANSI 1 TAHUN Global DigitalCharger for Canon 1100D/1200D/ 1300D/ 1500D,200,{'brand': 'Merk Lain'},Baru,10,0,2,0,0.0,FOTO,Jakarta Utara,"JNE REG, JNE Trucking, SiCepat REG, SiCepat HALU, Lion Parcel ONEPACK, JNE YES, SiCepat BEST, J&T REG, Lion Parcel REGPACK, Wahana Tarif Normal, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/69984090421/large/DUAL_CHARGER_CAMERA_CANON_EOS_1100D_1200D_1300D_1500D_LPE10.jpg,https://www.bukalapak.com/p/kamera/charger/20dosyr-jual-dual-charger-camera-canon-eos-1100d-1200d-1300d-1500d-lpe10-powerextra-indonesia
1266,DUAL CHARGER CAMERA CANON EOS 1100D 1200D 1300D 1500D LPE10 POWEREXTRA INDONESIA,189000,GARANSI 1 TAHUN Global DigitalCharger for Canon 1100D/1200D/ 1300D/ 1500D,200,{'brand': 'Merk Lain'},Baru,10,0,2,0,0.0,FOTO,Jakarta Utara,"JNE REG, JNE Trucking, SiCepat REG, SiCepat HALU, Lion Parcel ONEPACK, JNE YES, SiCepat BEST, J&T REG, Lion Parcel REGPACK, Wahana Tarif Normal, Bayar di Tempat (COD)",,https://s1.bukalapak.com/img/69984090421/large/DUAL_CHARGER_CAMERA_CANON_EOS_1100D_1200D_1300D_1500D_LPE10.jpg,https://www.bukalapak.com/p/kamera/charger/20dosyr-jual-dual-charger-camera-canon-eos-1100d-1200d-1300d-1500d-lpe10-powerextra-indonesia
1267,KEREN BGT camera cctv indoor spc canon 2mp 1080p MURAH,188800,"1 Pc Camera SPC Indoor 4 IN 1Camera SPC indoor 4 IN 1 ( AHD, HDTVI, HDCVI, ANALOG) HD Dome Cameradescription : 1080P--3,6MMPowe : DC12VTerima kasih atas kunjungan bapak/ibu""SKU : 3131/1117039990416261120/55",300,{},Baru,189,0,0,0,0.0,JAJANG FEBRI STOCK,Jakarta Pusat,"JNE REG, Wahana Tarif Normal, SiCepat REG, SiCepat HALU, SiCepat BEST",,https://s3.bukalapak.com/img/38562005742/large/data.jpeg,https://www.bukalapak.com/p/elektronik/elektronik-lainnya/3p6mglf-jual-keren-bgt-camera-cctv-indoor-spc-canon-2mp-1080p-murah
